1.93369,New Point
2.33012,New Point
3.11462,New Point
3.3498,New Point
3.58775,New Point
4.17847,New Point
4.72981,New Point
4.90496,New Point
5.3089,New Point
5.69533,New Point
5.76447,New Point
6.2468,New Point
7.35163,New Point
7.5539,New Point
7.66474,New Point
8.75588,New Point
9.93504,New Point
10.1061,New Point
10.4091,New Point
11.6301,New Point
11.7468,New Point
12.1788,New Point
12.5111,New Point
13.1031,New Point
14.2454,New Point
14.4036,New Point
16.2673,New Point
16.4588,New Point
18.2762,New Point
19.5692,New Point
19.6447,New Point
20.2997,New Point
20.718,New Point
21.0371,New Point
21.917,New Point
22.0693,New Point
23.6995,New Point
25.1621,New Point
25.7781,New Point
25.8851,New Point
27.0648,New Point
28.22,New Point
28.5015,New Point
29.5567,New Point
30.7466,New Point
31.1709,New Point
31.8994,New Point
32.0431,New Point
32.3913,New Point
32.4926,New Point
33.472,New Point
33.62,New Point
33.8489,New Point
34.233,New Point
34.6562,New Point
35.1397,New Point
36.2178,New Point
36.3615,New Point
37.6911,New Point
38.838,New Point
38.9469,New Point
39.0713,New Point
39.4152,New Point
40.2553,New Point
40.5562,New Point
40.6604,New Point
40.7602,New Point
41.1429,New Point
41.4795,New Point
41.9868,New Point
43.1649,New Point
43.3058,New Point
45.1237,New Point
45.3371,New Point
46.3553,New Point
47.0418,New Point
47.1915,New Point
48.3334,New Point
49.5006,New Point
49.7984,New Point
50.3753,New Point
50.7101,New Point
52.4802,New Point
54.4343,New Point
54.6281,New Point
55.689,New Point
56.7574,New Point
57.0441,New Point
